condition,variant,k,n,mean_capped_first90,ci_low,ci_high,median_capped_first90,solved,stable_solved,mean_capped_stable90,auc,final_success,final90,updates_per_step
noisy_tight,option_progressive,4,12,31916.666666666668,18750.0,45583.333333333336,18500.0,7,7,32250.0,0.6381650831045022,0.7709114069255326,7,1.0
noisy_tight,option_progressive,8,12,34916.666666666664,25166.666666666668,45250.0,27500.0,8,8,35166.666666666664,0.48795033373900876,0.800507299216895,8,1.0
noisy_tight,option_qrm,4,12,31583.333333333332,18000.0,46335.416666666635,21500.0,7,7,31583.333333333332,0.6797999602307333,0.8454026938833333,7,3.760111111111111
noisy_tight,option_qrm,8,12,27250.0,16497.916666666668,39250.0,15000.0,9,9,27250.0,0.601796118015427,0.7742817527330951,8,7.231148611111112
noisy_tight,option_progressive_qrm,4,12,33916.666666666664,19833.333333333332,47750.0,36000.0,6,6,33916.666666666664,0.6477540569466583,0.8228603693319166,6,3.7758944444444444
noisy_tight,option_progressive_qrm,8,12,26583.333333333332,16250.0,38250.0,19500.0,9,9,26750.0,0.6285132903251509,0.8619176587589125,9,7.263202777777778
noisy_tight,goal_reuse,4,12,28083.333333333332,14000.0,42166.666666666664,7000.0,7,7,28083.333333333332,0.7292229085203733,0.8364767590938417,7,9.0
noisy_tight,goal_reuse,8,12,23166.666666666668,10666.666666666666,37083.333333333336,8000.0,9,9,23333.333333333332,0.7096032049807107,0.8235036177797735,8,9.0
noisy_tight,progressive_goal,4,12,28166.666666666668,13916.666666666666,42252.08333333331,8500.0,7,7,28166.666666666668,0.7255492190337667,0.8428584134854167,7,9.0
noisy_tight,progressive_goal,8,12,24333.333333333332,12583.333333333334,37252.08333333331,12500.0,9,9,25083.333333333332,0.7054194150855033,0.8489661237581648,9,9.0
noisy_tight,oracle_goal,4,12,27583.333333333332,13333.333333333334,41833.333333333336,6500.0,7,7,27750.0,0.7516560676013667,0.8399157028387502,7,9.0
noisy_tight,oracle_goal,8,12,20916.666666666668,9083.333333333334,34668.74999999997,5500.0,9,9,21666.666666666668,0.7512156832278084,0.815252048423,8,9.0
noisy_tight,count_replay,4,12,23416.666666666668,9833.333333333334,37416.666666666664,6500.0,9,8,24583.333333333332,0.6952565446848332,0.8079816653520835,7,9.0
noisy_tight,count_replay,8,12,23333.333333333332,12333.333333333334,35916.666666666664,12500.0,9,9,23500.0,0.5911405125719108,0.5775516546119484,3,9.0
noisy_tight,option_replay,4,12,24666.666666666668,11000.0,39085.416666666635,8500.0,8,8,24666.666666666668,0.7185845212195751,0.85710812598575,7,9.0
noisy_tight,option_replay,8,12,22833.333333333332,11166.666666666666,35418.74999999997,11500.0,9,9,23250.0,0.5902146586363001,0.758455653960175,8,9.0
noisy_tight,count_a0.1,4,12,37250.0,25916.666666666668,48668.74999999997,31000.0,7,7,37250.0,0.5114109027242041,0.7916627253343291,7,1.0
noisy_tight,count_a0.1,8,12,46250.0,37000.0,54833.333333333336,56000.0,6,6,47000.0,0.2620858453376744,0.7048899720222485,6,1.0
noisy_tight,learned_qrm_a0.1,4,12,33583.333333333336,21000.0,46170.83333333327,21500.0,7,7,33583.333333333336,0.5759772056839227,0.7789450349242691,7,3.630527777777777
noisy_tight,learned_qrm_a0.1,8,12,34833.333333333336,25083.333333333332,45000.0,31000.0,9,8,37000.0,0.4363216720532939,0.722562504840606,7,6.721704166666666
noisy_tight,goal_reuse_a0.1,4,12,31250.0,17916.666666666668,44583.333333333336,16000.0,7,7,31500.0,0.6503716405786975,0.8232177845105001,7,9.0
noisy_tight,goal_reuse_a0.1,8,12,24250.0,13414.583333333334,36500.0,13500.0,9,9,24416.666666666668,0.6346879750439881,0.8257580208067732,9,9.0
noisy_tight,count_replay_a0.1,4,12,28416.666666666668,14664.583333333334,42585.416666666635,11500.0,8,8,28416.666666666668,0.7352780472629833,0.8567533077086669,7,9.0
noisy_tight,count_replay_a0.1,8,12,26916.666666666668,16914.583333333336,38333.333333333336,20000.0,9,9,26916.666666666668,0.5935449816975924,0.8308977646774712,9,9.0
noisy_tight,option_replay_a0.1,4,12,25166.666666666668,12833.333333333334,38585.416666666635,9500.0,9,9,25416.666666666668,0.7394012719696499,0.8617612072765833,8,9.0
noisy_tight,option_replay_a0.1,8,12,25916.666666666668,15664.583333333334,37666.666666666664,18500.0,9,9,25916.666666666668,0.6069973074130667,0.8098471570311417,9,9.0
