condition,k,baseline,variant,n,cost_delta,delta_low,delta_high,cost_ratio,ratio_low,ratio_high,auc_delta,auc_delta_low,auc_delta_high,wins,ties,losses
deadline,16,count,progressive_goal,32,-30625.0,-32937.5,-28437.5,0.18401332223147376,0.17455363689473785,0.19408234486563467,0.309375,0.2878046875,0.3321875,32,0,0
deadline,2,count,oracle_goal,32,-1625.0,-2093.75,-1187.5,0.6176470588235294,0.5733333333333334,0.6696428571428571,0.0165625,0.01187500000000001,0.02125,25,7,0
deadline,4,count,oracle_goal,32,-5468.75,-6625.0,-4406.25,0.39655172413793105,0.35331183059748017,0.44664031620553357,0.054999999999999966,0.04437499999999998,0.06656249999999997,31,1,0
deadline,6,count,oracle_goal,32,-9906.25,-11062.5,-8843.75,0.28442437923250563,0.2603677114674182,0.31002331002331,0.09968749999999996,0.08906249999999996,0.11124999999999997,32,0,0
deadline,8,count,oracle_goal,32,-14656.25,-15968.75,-13343.75,0.22861842105263158,0.2118376225772294,0.246914120775767,0.14687499999999998,0.13374999999999998,0.16031249999999997,32,0,0
deadline,12,count,oracle_goal,32,-23875.0,-26218.75,-21687.5,0.16775599128540306,0.1550468262226847,0.18298368298368298,0.24187499999999995,0.21874999999999997,0.2665624999999999,32,0,0
deadline,16,count,oracle_goal,32,-32312.5,-34687.5,-30062.5,0.13905079100749376,0.13084055894751054,0.14792387543252594,0.32625000000000004,0.30374999999999996,0.3496953124999999,32,0,0
deadline,2,count,oracle_qrm,32,-1625.0,-2093.75,-1187.5,0.6176470588235294,0.5733333333333334,0.6696428571428571,0.0165625,0.01187500000000001,0.02125,25,7,0
deadline,4,count,oracle_qrm,32,-5562.5,-6750.0,-4468.75,0.38620689655172413,0.3424206833435021,0.43846153846153846,0.05562499999999997,0.04499999999999997,0.06749999999999995,31,1,0
deadline,6,count,oracle_qrm,32,-9906.25,-11062.5,-8843.75,0.28442437923250563,0.2603677114674182,0.31002331002331,0.09968749999999996,0.08906249999999996,0.11124999999999997,32,0,0
deadline,8,count,oracle_qrm,32,-14750.0,-16125.0,-13406.25,0.2236842105263158,0.2090220728670551,0.2408765449278296,0.14812499999999998,0.13468749999999996,0.1615703124999999,32,0,0
deadline,12,count,oracle_qrm,32,-23843.75,-26156.25,-21656.25,0.16884531590413943,0.15628217397043295,0.1834255778220929,0.24156249999999996,0.21874999999999994,0.26593749999999994,32,0,0
deadline,16,count,oracle_qrm,32,-32281.25,-34687.5,-30000.0,0.1398834304746045,0.13225806451612904,0.14798598949211908,0.3259375,0.303125,0.35,32,0,0
noisy,2,count,progressive,32,-187.5,-1750.0,1312.5,0.9714285714285714,0.773656925154321,1.2151162790697674,-0.005631528641000014,-0.014451218902578123,0.0025170477622195233,12,8,12
noisy,4,count,progressive,32,1968.75,-1781.25,8312.5,1.1532846715328466,0.8739061759969688,1.7043087245388582,-0.010623662238406256,-0.030168887892150005,0.0033775679300781227,16,3,13
noisy,6,count,progressive,32,9406.25,1562.5,19000.0,1.5025041736227045,1.0835891514798481,2.0252367178822657,-0.01938855172484374,-0.041732051590274995,0.0001878377083336117,13,4,15
noisy,8,count,progressive,32,3781.25,-125.0,9187.5,1.1493827160493828,0.9949550636598152,1.3614195955638932,-0.009587431335374989,-0.02422744388075156,0.00377459370019845,14,2,16
noisy,12,count,progressive,32,5375.0,781.25,11218.75,1.1420313790255987,1.020535642074956,1.29570630499614,-0.03503801220021875,-0.06513637123574922,-0.009992324037741411,13,2,17
noisy,16,count,progressive,32,9812.5,3781.25,16468.75,1.1958827199001871,1.0746266170811498,1.3322958036148485,-0.03364247106625001,-0.061899912243737504,-0.0072923631437547,12,3,17
noisy,2,count,learned_qrm,32,-31.25,-2062.5,2250.0,0.9952380952380953,0.7198186952315921,1.3582961972667855,-0.008456141082437515,-0.016847267501215644,-0.0006762534200273478,19,6,7
noisy,4,count,learned_qrm,32,-5750.0,-7593.75,-4406.25,0.5523114355231143,0.48386746903645655,0.6185573311824163,0.03312300971415625,0.023634192103264843,0.042728078772785935,32,0,0
noisy,6,count,learned_qrm,32,-9968.75,-11500.0,-8625.0,0.4674457429048414,0.4342099640125956,0.503610764686577,0.08281654959171875,0.07331128385046172,0.09342505960181018,32,0,0
noisy,8,count,learned_qrm,32,-15062.5,-16687.5,-13562.5,0.4049382716049383,0.38331314075631906,0.42696629213483145,0.1325969589768125,0.12043582936592813,0.14545915148523827,32,0,0
noisy,12,count,learned_qrm,32,-24968.75,-26625.0,-23312.5,0.34021469859620146,0.32039636663914123,0.36089089715497724,0.2244140668538125,0.20706080213563363,0.24201419091236095,32,0,0
noisy,16,count,learned_qrm,32,-36031.25,-38468.75,-33656.25,0.280723643169058,0.2682926829268293,0.29303850346555593,0.32402164125946875,0.3032401890188727,0.3455366124895289,32,0,0
noisy,2,count,count_replay,32,-4531.25,-6125.0,-3312.5,0.30952380952380953,0.2586855944614565,0.3645833333333333,0.017555742429374986,0.009173602195669515,0.02662338460490779,32,0,0
noisy,4,count,count_replay,32,-8312.5,-10156.25,-6812.5,0.35279805352798055,0.31982918419485584,0.39045073522872137,0.045306365493218745,0.03524752623477344,0.05553141617018203,32,0,0
noisy,6,count,count_replay,32,-12312.5,-13875.0,-10968.75,0.34223706176961605,0.3215434083601286,0.36379928315412186,0.08579599890296877,0.07544002980317736,0.09693940763324455,32,0,0
noisy,8,count,count_replay,32,-16187.5,-17843.75,-14561.718750000011,0.36049382716049383,0.3384780764990247,0.3839175605016868,0.11905051595175004,0.10668031410204377,0.1313701393105797,32,0,0
noisy,12,count,count_replay,32,-23687.5,-25437.5,-21906.25,0.3740710156895128,0.3607485332651712,0.38815289514706486,0.18924095425175,0.175462108220518,0.20341161986828823,32,0,0
noisy,16,count,count_replay,32,-32281.25,-34750.0,-29875.0,0.35558328134747347,0.341357884217117,0.37006010521224303,0.27503707094096874,0.25626744837996557,0.294222883559764,32,0,0
noisy,2,count,goal_reuse,32,218.75,-3031.25,5906.25,1.0333333333333334,0.5617021276595745,1.9043176122123489,0.006355381766499989,-0.0017253905899632883,0.014119041107323413,30,1,1
